Time,County,Sales,Type
2018-06,Gunnison,697112.0,Recreational
2018-06,Huerfano,,Recreational
2018-06,Jefferson,1194256.0,Medical
2018-06,Jefferson,4376615.0,Recreational
2018-06,La Plata,256422.0,Medical
2018-06,La Plata,2045737.0,Recreational
2018-06,Lake,,Recreational
2018-06,Larimer,965461.0,Medical
2018-06,Larimer,6087233.0,Recreational
2018-06,Las Animas,39736.0,Medical
2018-06,Las Animas,4436437.0,Recreational
2018-06,Mesa,,Medical
2018-06,Mesa,1654095.0,Recreational
2018-06,Moffat,,Medical
2018-06,Moffat,,Recreational
2018-06,Montezuma,59954.0,Medical
2018-06,Montezuma,2023138.0,Recreational
2018-06,Montrose,,Medical
2018-06,Morgan,,Medical
2018-06,Morgan,1067039.0,Recreational
2018-06,Otero,,Medical
2018-06,Ouray,,Medical
2018-06,Ouray,666243.0,Recreational
2018-06,Park,,Medical
2018-06,Park,409810.0,Recreational
2018-06,Pitkin,52088.0,Medical
2018-06,Pitkin,919527.0,Recreational
2018-06,Pueblo,692724.0,Medical
2018-06,Pueblo,4836544.0,Recreational
2018-06,Routt,126739.0,Medical
2018-06,Routt,899556.0,Recreational
2018-06,Saguache,173495.0,Recreational
2018-06,San Juan,,Recreational
2018-06,San Miguel,,Medical
2018-06,San Miguel,453787.0,Recreational
2018-06,Sedgwick,,Medical
2018-06,Sedgwick,,Recreational
2018-06,Summit,84313.0,Medical
2018-06,Summit,1668835.0,Recreational
2018-06,Weld,331725.0,Medical
2018-06,Weld,2379519.0,Recreational
2018-07,Adams,600899.0,Medical
2018-07,Adams,7412565.0,Recreational
2018-07,Alamosa,,Medical
2018-07,Arapahoe,854281.0,Medical
2018-07,Arapahoe,10500847.0,Recreational
2018-07,Archuleta,,Medical
2018-07,Archuleta,1015573.0,Recreational
2018-07,Boulder,1466872.0,Medical
2018-07,Boulder,8764549.0,Recreational
2018-07,Chaffee,,Medical
2018-07,Chaffee,699379.0,Recreational
2018-07,Clear Creek,23986.0,Medical
2018-07,Clear Creek,730165.0,Recreational
2018-07,Conejos,621884.0,Recreational
2018-07,Costilla,450314.0,Recreational
2018-07,Denver,11859418.0,Medical
2018-07,Denver,34154291.0,Recreational
2018-07,Eagle,91750.0,Medical
2018-07,Eagle,1582803.0,Recreational
2018-07,El Paso,7837080.0,Medical
2018-07,El Paso,,Recreational
2018-07,Fremont,145139.0,Medical
2018-07,Garfield,218285.0,Medical
2018-07,Garfield,1917005.0,Recreational
2018-07,Gilpin,,Medical
2018-07,Gilpin,266111.0,Recreational
2018-07,Grand,,Medical
2018-07,Grand,629538.0,Recreational
2018-07,Gunnison,954926.0,Recreational
2018-07,Huerfano,,Recreational
2018-07,Jefferson,1161582.0,Medical
2018-07,Jefferson,4575835.0,Recreational
2018-07,La Plata,238044.0,Medical
2018-07,La Plata,2366479.0,Recreational
2018-07,Lake,318683.0,Recreational
2018-07,Larimer,981720.0,Medical
2018-07,Larimer,6570637.0,Recreational
2018-07,Las Animas,31952.0,Medical
2018-07,Las Animas,4704196.0,Recreational
2018-07,Mesa,,Medical
2018-07,Mesa,1674477.0,Recreational
2018-07,Moffat,,Medical
2018-07,Moffat,,Recreational
2018-07,Montezuma,92530.0,Medical
2018-07,Montezuma,2031292.0,Recreational
2018-07,Montrose,,Medical
2018-07,Morgan,,Medical
2018-07,Morgan,1115451.0,Recreational
2018-07,Otero,,Medical
2018-07,Ouray,,Medical
2018-07,Ouray,751062.0,Recreational
2018-07,Park,,Medical
2018-07,Park,487238.0,Recreational
2018-07,Pitkin,47118.0,Medical
2018-07,Pitkin,1357126.0,Recreational
2018-07,Pueblo,492063.0,Medical
2018-07,Pueblo,5249580.0,Recreational
2018-07,Routt,136681.0,Medical
2018-07,Routt,1082308.0,Recreational
2018-07,Saguache,191002.0,Recreational
2018-07,San Juan,,Recreational
2018-07,San Miguel,,Medical
2018-07,San Miguel,544147.0,Recreational
2018-07,Sedgwick,,Medical
2018-07,Sedgwick,,Recreational
2018-07,Summit,91088.0,Medical
2018-07,Summit,2193931.0,Recreational
2018-07,Weld,312813.0,Medical
2018-07,Weld,2480209.0,Recreational
2018-08,Adams,400754.0,Medical
2018-08,Adams,7613627.0,Recreational
2018-08,Alamosa,,Medical
2018-08,Arapahoe,808360.0,Medical
2018-08,Arapahoe,10661253.0,Recreational
2018-08,Archuleta,,Medical
2018-08,Archuleta,906585.0,Recreational
2018-08,Boulder,1415106.0,Medical
2018-08,Boulder,8774472.0,Recreational
2018-08,Chaffee,,Medical
2018-08,Chaffee,650455.0,Recreational
2018-08,Clear Creek,,Medical
2018-08,Clear Creek,688187.0,Recreational
2018-08,Conejos,651028.0,Recreational
2018-08,Costilla,473881.0,Recreational
2018-08,Denver,12797280.0,Medical
2018-08,Denver,35343772.0,Recreational
2018-08,Eagle,100482.0,Medical
2018-08,Eagle,1600012.0,Recreational
2018-08,El Paso,7955801.0,Medical
2018-08,El Paso,,Recreational
2018-08,Fremont,,Medical
2018-08,Garfield,186408.0,Medical
2018-08,Garfield,1914968.0,Recreational
2018-08,Gilpin,,Medical
2018-08,Gilpin,256201.0,Recreational
2018-08,Grand,,Medical
2018-08,Grand,555069.0,Recreational
2018-08,Gunnison,897237.0,Recreational
2018-08,Huerfano,,Recreational
2018-08,Jefferson,1286756.0,Medical
2018-08,Jefferson,4650674.0,Recreational
2018-08,La Plata,,Medical
2018-08,La Plata,2370568.0,Recreational
2018-08,Lake,330557.0,Recreational
2018-08,Larimer,1030583.0,Medical
2018-08,Larimer,6820019.0,Recreational
2018-08,Las Animas,40494.0,Medical
2018-08,Las Animas,4699321.0,Recreational
2018-08,Mesa,,Medical
2018-08,Mesa,1737216.0,Recreational
2018-08,Moffat,,Medical
2018-08,Moffat,,Recreational
2018-08,Montezuma,97884.0,Medical
2018-08,Montezuma,2031697.0,Recreational
2018-08,Montrose,,Medical
2018-08,Morgan,,Medical
2018-08,Morgan,1147988.0,Recreational
2018-08,Otero,,Medical
2018-08,Otero,,Recreational
2018-08,Ouray,757172.0,Recreational
2018-08,Park,,Medical
2018-08,Park,460047.0,Recreational
2018-08,Pitkin,,Medical
2018-08,Pitkin,1362818.0,Recreational
2018-08,Pueblo,580863.0,Medical
2018-08,Pueblo,5468826.0,Recreational
2018-08,Routt,157402.0,Medical
2018-08,Routt,1028248.0,Recreational
2018-08,Saguache,198805.0,Recreational
2018-08,San Juan,,Recreational
2018-08,San Miguel,,Medical
2018-08,San Miguel,496399.0,Recreational
2018-08,Sedgwick,,Medical
2018-08,Sedgwick,,Recreational
2018-08,Summit,104527.0,Medical
2018-08,Summit,2018092.0,Recreational
2018-08,Weld,331928.0,Medical
2018-08,Weld,2539739.0,Recreational
2018-09,Adams,398277.0,Medical
2018-09,Adams,7362649.0,Recreational
2018-09,Alamosa,,Medical
2018-09,Arapahoe,889138.0,Medical
2018-09,Arapahoe,10127781.0,Recreational
2018-09,Archuleta,840533.0,Recreational
2018-09,Boulder,1299455.0,Medical
2018-09,Boulder,8099831.0,Recreational
2018-09,Chaffee,,Medical
2018-09,Chaffee,580551.0,Recreational
2018-09,Clear Creek,28653.0,Medical
2018-09,Clear Creek,620626.0,Recreational
2018-09,Conejos,607872.0,Recreational
2018-09,Costilla,441921.0,Recreational
2018-09,Denver,12967617.0,Medical
2018-09,Denver,34127926.0,Recreational
2018-09,Eagle,96626.0,Medical
2018-09,Eagle,1282007.0,Recreational
2018-09,El Paso,7786421.0,Medical
2018-09,El Paso,,Recreational
2018-09,Fremont,,Medical
2018-09,Garfield,182576.0,Medical
2018-09,Garfield,1905410.0,Recreational
2018-09,Gilpin,241174.0,Recreational
2018-09,Grand,,Medical
2018-09,Grand,479851.0,Recreational
2018-09,Gunnison,760759.0,Recreational
2018-09,Huerfano,,Recreational
2018-09,Jefferson,1247843.0,Medical
2018-09,Jefferson,4299667.0,Recreational
2018-09,La Plata,,Medical
2018-09,La Plata,2338202.0,Recreational
2018-09,Lake,272478.0,Recreational
2018-09,Larimer,936033.0,Medical
2018-09,Larimer,6631199.0,Recreational
2018-09,Las Animas,27817.0,Medical
2018-09,Las Animas,4765052.0,Recreational
2018-09,Mesa,,Medical
2018-09,Mesa,1754898.0,Recreational
2018-09,Moffat,,Medical
2018-09,Moffat,518034.0,Recreational
2018-09,Montezuma,94993.0,Medical
2018-09,Montezuma,1978519.0,Recreational
2018-09,Montrose,,Medical
2018-09,Morgan,,Medical
2018-09,Morgan,,Recreational
2018-09,Otero,,Medical
2018-09,Otero,,Recreational
2018-09,Ouray,767446.0,Recreational
2018-09,Park,,Medical
2018-09,Park,435826.0,Recreational
2018-09,Pitkin,44125.0,Medical
2018-09,Pitkin,1030932.0,Recreational
2018-09,Pueblo,566009.0,Medical
2018-09,Pueblo,5377188.0,Recreational
2018-09,Routt,135149.0,Medical
2018-09,Routt,968797.0,Recreational
2018-09,Saguache,207584.0,Recreational
2018-09,San Juan,,Recreational
2018-09,San Miguel,,Medical
2018-09,San Miguel,509927.0,Recreational
2018-09,Sedgwick,,Medical
2018-09,Sedgwick,,Recreational
2018-09,Summit,94092.0,Medical
2018-09,Summit,1613075.0,Recreational
2018-09,Weld,313809.0,Medical
2018-09,Weld,2372200.0,Recreational
2018-10,Adams,509170.0,Medical
2018-10,Adams,7365401.0,Recreational
2018-10,Alamosa,,Medical
2018-10,Arapahoe,826764.0,Medical
2018-10,Arapahoe,10245761.0,Recreational
2018-10,Archuleta,722415.0,Recreational
2018-10,Boulder,1287700.0,Medical
2018-10,Boulder,7850413.0,Recreational
2018-10,Chaffee,,Medical
2018-10,Chaffee,445329.0,Recreational
2018-10,Clear Creek,21140.0,Medical
2018-10,Clear Creek,516655.0,Recreational
2018-10,Conejos,514891.0,Recreational
2018-10,Costilla,349525.0,Recreational
2018-10,Crowley,,Recreational
2018-10,Denver,12720334.0,Medical
2018-10,Denver,32338630.0,Recreational
2018-10,Eagle,86610.0,Medical
2018-10,Eagle,1069220.0,Recreational
2018-10,El Paso,7882342.0,Medical
2018-10,El Paso,,Recreational
2018-10,Fremont,,Medical
2018-10,Garfield,162367.0,Medical
2018-10,Garfield,1690316.0,Recreational
2018-10,Gilpin,194984.0,Recreational
2018-10,Grand,,Medical
2018-10,Grand,392970.0,Recreational
2018-10,Gunnison,567511.0,Recreational
2018-10,Huerfano,,Recreational
2018-10,Jefferson,1249935.0,Medical
2018-10,Jefferson,4153968.0,Recreational
2018-10,La Plata,,Medical
2018-10,La Plata,2153231.0,Recreational
2018-10,Lake,218867.0,Recreational
2018-10,Larimer,932833.0,Medical
2018-10,Larimer,6622929.0,Recreational
2018-10,Las Animas,27666.0,Medical
2018-10,Las Animas,4273377.0,Recreational
2018-10,Mesa,,Medical
2018-10,Mesa,1647110.0,Recreational
2018-10,Moffat,,Medical
2018-10,Moffat,510016.0,Recreational
2018-10,Montezuma,44755.0,Medical
2018-10,Montezuma,1896742.0,Recreational
2018-10,Montrose,,Medical
2018-10,Morgan,,Medical
2018-10,Morgan,,Recreational
2018-10,Otero,,Medical
2018-10,Otero,,Recreational
2018-10,Ouray,612355.0,Recreational
2018-10,Park,,Medical
2018-10,Park,368779.0,Recreational
2018-10,Pitkin,33868.0,Medical
2018-10,Pitkin,694980.0,Recreational
2018-10,Pueblo,769549.0,Medical
2018-10,Pueblo,5001654.0,Recreational
2018-10,Routt,132712.0,Medical
2018-10,Routt,851265.0,Recreational
2018-10,Saguache,175549.0,Recreational
2018-10,San Juan,,Recreational
2018-10,San Miguel,,Medical
2018-10,San Miguel,284125.0,Recreational
2018-10,Sedgwick,,Medical
2018-10,Sedgwick,,Recreational
2018-10,Summit,92669.0,Medical
2018-10,Summit,1336205.0,Recreational
2018-10,Weld,334645.0,Medical
2018-10,Weld,2362252.0,Recreational
2018-11,Adams,475793.0,Medical
2018-11,Adams,7404234.0,Recreational
2018-11,Alamosa,,Medical
2018-11,Arapahoe,793814.0,Medical
2018-11,Arapahoe,10251205.0,Recreational
2018-11,Archuleta,629695.0,Recreational
2018-11,Boulder,1277657.0,Medical
2018-11,Boulder,7404306.0,Recreational
2018-11,Chaffee,,Medical
2018-11,Chaffee,379794.0,Recreational
2018-11,Clear Creek,23148.0,Medical
2018-11,Clear Creek,478979.0,Recreational
2018-11,Conejos,448685.0,Recreational
2018-11,Costilla,293351.0,Recreational
2018-11,Denver,11829016.0,Medical
2018-11,Denver,31470367.0,Recreational
2018-11,Eagle,84221.0,Medical
2018-11,Eagle,1073888.0,Recreational
2018-11,El Paso,7203476.0,Medical
2018-11,El Paso,,Recreational
2018-11,Fremont,112642.0,Medical
2018-11,Garfield,118710.0,Medical
2018-11,Garfield,1540424.0,Recreational
2018-11,Gilpin,171444.0,Recreational
2018-11,Grand,,Medical
2018-11,Grand,385453.0,Recreational
2018-11,Gunnison,459020.0,Recreational
2018-11,Huerfano,,Recreational
2018-11,Jefferson,1305975.0,Medical
2018-11,Jefferson,4135774.0,Recreational
2018-11,La Plata,,Medical
2018-11,La Plata,1916314.0,Recreational
2018-11,Lake,193034.0,Recreational
2018-11,Larimer,894188.0,Medical
2018-11,Larimer,6471039.0,Recreational
2018-11,Las Animas,23048.0,Medical
2018-11,Las Animas,4067789.0,Recreational
2018-11,Mesa,,Medical
2018-11,Mesa,1553111.0,Recreational
2018-11,Moffat,,Medical
2018-11,Moffat,500264.0,Recreational
2018-11,Montezuma,45252.0,Medical
2018-11,Montezuma,1751540.0,Recreational
2018-11,Montrose,,Medical
2018-11,Morgan,,Medical
2018-11,Morgan,,Recreational
2018-11,Otero,,Medical
2018-11,Otero,,Recreational
2018-11,Ouray,549988.0,Recreational
2018-11,Park,,Medical
2018-11,Park,324363.0,Recreational
2018-11,Pitkin,33385.0,Medical
2018-11,Pitkin,599002.0,Recreational
2018-11,Pueblo,602548.0,Medical
2018-11,Pueblo,4868317.0,Recreational
2018-11,Routt,125491.0,Medical
2018-11,Routt,758528.0,Recreational
2018-11,Saguache,139665.0,Recreational
2018-11,San Juan,,Recreational
2018-11,San Miguel,,Medical
2018-11,San Miguel,200869.0,Recreational
2018-11,Sedgwick,,Medical
2018-11,Sedgwick,,Recreational
2018-11,Summit,90339.0,Medical
2018-11,Summit,1504585.0,Recreational
2018-11,Weld,350896.0,Medical
2018-11,Weld,2346003.0,Recreational
2018-12,Adams,537919.0,Medical
2018-12,Adams,7333549.0,Recreational
2018-12,Alamosa,,Medical
2018-12,Arapahoe,840436.0,Medical
2018-12,Arapahoe,10731040.0,Recreational
2018-12,Archuleta,785073.0,Recreational
2018-12,Boulder,2077359.0,Medical
2018-12,Boulder,7757965.0,Recreational
2018-12,Chaffee,,Medical
2018-12,Chaffee,,Recreational
2018-12,Clear Creek,,Medical
2018-12,Clear Creek,614305.0,Recreational
2018-12,Conejos,442161.0,Recreational
2018-12,Costilla,304403.0,Recreational
2018-12,Denver,13218281.0,Medical
2018-12,Denver,32997057.0,Recreational
2018-12,Eagle,98078.0,Medical
2018-12,Eagle,1755283.0,Recreational
2018-12,El Paso,7377264.0,Medical
2018-12,El Paso,,Recreational
2018-12,Fremont,,Medical
2018-12,Garfield,149089.0,Medical
2018-12,Garfield,1589975.0,Recreational
2018-12,Gilpin,171994.0,Recreational
2018-12,Grand,,Medical
2018-12,Grand,594083.0,Recreational
2018-12,Gunnison,629546.0,Recreational
2018-12,Huerfano,,Recreational
2018-12,Jefferson,1149072.0,Medical
2018-12,Jefferson,4456550.0,Recreational
2018-12,La Plata,,Medical
2018-12,La Plata,2161229.0,Recreational
2018-12,Lake,228276.0,Recreational
2018-12,Larimer,917137.0,Medical
2018-12,Larimer,6853279.0,Recreational
2018-12,Las Animas,24868.0,Medical
2018-12,Las Animas,3919079.0,Recreational
2018-12,Mesa,,Medical
2018-12,Mesa,1562193.0,Recreational
2018-12,Moffat,,Medical
2018-12,Moffat,557631.0,Recreational
2018-12,Montezuma,51687.0,Medical
2018-12,Montezuma,1670767.0,Recreational
2018-12,Montrose,,Medical
2018-12,Morgan,,Medical
2018-12,Morgan,,Recreational
2018-12,Otero,,Medical
2018-12,Otero,,Recreational
2018-12,Ouray,,Recreational
2018-12,Park,,Medical
2018-12,Park,375986.0,Recreational
2018-12,Pitkin,50018.0,Medical
2018-12,Pitkin,1254451.0,Recreational
2018-12,Pueblo,655858.0,Medical
2018-12,Pueblo,5240434.0,Recreational
2018-12,Routt,131134.0,Medical
2018-12,Routt,1139807.0,Recreational
2018-12,Saguache,141551.0,Recreational
2018-12,San Juan,,Recreational
2018-12,San Miguel,,Medical
2018-12,San Miguel,437260.0,Recreational
2018-12,Sedgwick,,Medical
2018-12,Sedgwick,,Recreational
2018-12,Summit,97292.0,Medical
2018-12,Summit,2585000.0,Recreational
2018-12,Weld,353590.0,Medical
2018-12,Weld,2461592.0,Recreational
2019-01,Adams,514409.0,Medical
2019-01,Adams,7196545.0,Recreational
2019-01,Alamosa,,Medical
2019-01,Arapahoe,828405.0,Medical
2019-01,Arapahoe,9767681.0,Recreational
2019-01,Archuleta,674209.0,Recreational
2019-01,Boulder,1294791.0,Medical
2019-01,Boulder,7108509.0,Recreational
2019-01,Chaffee,,Medical
2019-01,Chaffee,414799.0,Recreational
2019-01,Clear Creek,,Medical
2019-01,Clear Creek,635452.0,Recreational
2019-01,Conejos,420899.0,Recreational
2019-01,Costilla,290897.0,Recreational
2019-01,Denver,11175378.0,Medical
2019-01,Denver,31107951.0,Recreational
2019-01,Eagle,,Medical
2019-01,Eagle,1585551.0,Recreational
2019-01,El Paso,7599829.0,Medical
2019-01,El Paso,,Recreational
2019-01,Fremont,130215.0,Medical
2019-01,Garfield,137449.0,Medical
2019-01,Garfield,1597913.0,Recreational
2019-01,Gilpin,197020.0,Recreational
2019-01,Grand,,Medical
2019-01,Grand,601523.0,Recreational
2019-01,Gunnison,608092.0,Recreational
2019-01,Huerfano,,Recreational
2019-01,Jefferson,1227664.0,Medical
2019-01,Jefferson,4117404.0,Recreational
2019-01,La Plata,,Medical
2019-01,La Plata,1927562.0,Recreational
2019-01,Lake,,Recreational
2019-01,Larimer,823904.0,Medical
2019-01,Larimer,6156122.0,Recreational
2019-01,Las Animas,23705.0,Medical
2019-01,Las Animas,3530142.0,Recreational
2019-01,Mesa,,Medical
2019-01,Mesa,1498547.0,Recreational
2019-01,Moffat,,Medical
2019-01,Moffat,480801.0,Recreational
2019-01,Montezuma,46888.0,Medical
2019-01,Montezuma,1474874.0,Recreational
2019-01,Montrose,,Medical
2019-01,Morgan,,Medical
2019-01,Morgan,953463.0,Recreational
2019-01,Otero,,Medical
2019-01,Otero,,Recreational
2019-01,Ouray,572783.0,Recreational
2019-01,Park,,Medical
2019-01,Park,360133.0,Recreational
2019-01,Pitkin,,Medical
2019-01,Pitkin,1473131.0,Recreational
2019-01,Pueblo,564784.0,Medical
2019-01,Pueblo,4808523.0,Recreational
2019-01,Routt,139096.0,Medical
2019-01,Routt,1260207.0,Recreational
2019-01,Saguache,131127.0,Recreational
2019-01,San Juan,,Recreational
2019-01,San Miguel,,Medical
2019-01,San Miguel,532640.0,Recreational
2019-01,Sedgwick,,Medical
2019-01,Sedgwick,,Recreational
2019-01,Summit,96743.0,Medical
2019-01,Summit,2884654.0,Recreational
2019-01,Weld,324991.0,Medical
2019-01,Weld,2228972.0,Recreational
2019-02,Adams,645769.0,Medical
2019-02,Adams,6906948.0,Recreational
2019-02,Alamosa,,Medical
2019-02,Arapahoe,732363.0,Medical
2019-02,Arapahoe,9291100.0,Recreational
2019-02,Archuleta,641197.0,Recreational
2019-02,Boulder,1084974.0,Medical
2019-02,Boulder,6792018.0,Recreational
2019-02,Chaffee,,Medical
2019-02,Chaffee,378248.0,Recreational
2019-02,Clear Creek,,Medical
2019-02,Clear Creek,619310.0,Recreational
2019-02,Conejos,405953.0,Recreational
2019-02,Costilla,287714.0,Recreational
2019-02,Denver,10417954.0,Medical
2019-02,Denver,29458298.0,Recreational
2019-02,Eagle,,Medical
2019-02,Eagle,1852626.0,Recreational
2019-02,El Paso,7212439.0,Medical
2019-02,El Paso,,Recreational
2019-02,Fremont,,Medical
2019-02,Garfield,135259.0,Medical
2019-02,Garfield,1567583.0,Recreational
2019-02,Gilpin,139878.0,Recreational
2019-02,Grand,,Medical
2019-02,Grand,568922.0,Recreational
2019-02,Gunnison,564334.0,Recreational
2019-02,Huerfano,,Recreational
2019-02,Jefferson,1074048.0,Medical
2019-02,Jefferson,3920449.0,Recreational
2019-02,La Plata,,Medical
2019-02,La Plata,1858880.0,Recreational
2019-02,Lake,221282.0,Recreational
2019-02,Larimer,756816.0,Medical
2019-02,Larimer,5846839.0,Recreational
2019-02,Las Animas,20555.0,Medical
2019-02,Las Animas,3544538.0,Recreational
2019-02,Mesa,,Medical
2019-02,Mesa,1487806.0,Recreational
2019-02,Moffat,,Medical
2019-02,Moffat,506751.0,Recreational
2019-02,Montezuma,80095.0,Medical
2019-02,Montezuma,1524410.0,Recreational
2019-02,Montrose,,Medical
2019-02,Morgan,,Medical
2019-02,Morgan,947765.0,Recreational
2019-02,Otero,,Medical
2019-02,Otero,,Recreational
2019-02,Ouray,566827.0,Recreational
2019-02,Park,,Medical
2019-02,Park,335651.0,Recreational
2019-02,Pitkin,48006.0,Medical
2019-02,Pitkin,1317786.0,Recreational
2019-02,Pueblo,588137.0,Medical
2019-02,Pueblo,4808565.0,Recreational
2019-02,Routt,130873.0,Medical
2019-02,Routt,1201186.0,Recreational
2019-02,Saguache,132672.0,Recreational
2019-02,San Juan,,Recreational
2019-02,San Miguel,,Medical
2019-02,San Miguel,525448.0,Recreational
2019-02,Sedgwick,,Medical
2019-02,Sedgwick,,Recreational
2019-02,Summit,80495.0,Medical
2019-02,Summit,2709353.0,Recreational
2019-02,Weld,301255.0,Medical
2019-02,Weld,2121200.0,Recreational
2019-03,Adams,756266.0,Medical
2019-03,Adams,8196485.0,Recreational
2019-03,Alamosa,,Medical
2019-03,Arapahoe,803133.0,Medical
2019-03,Arapahoe,11006224.0,Recreational
2019-03,Archuleta,0.0,Medical
2019-03,Archuleta,854243.0,Recreational
2019-03,Boulder,1176332.0,Medical
2019-03,Boulder,8011970.0,Recreational
2019-03,Chaffee,,Medical
2019-03,Chaffee,491071.0,Recreational
2019-03,Clear Creek,,Medical
2019-03,Clear Creek,693843.0,Recreational
2019-03,Conejos,,Recreational
2019-03,Costilla,0.0,Medical
2019-03,Costilla,346503.0,Recreational
2019-03,Denver,12204058.0,Medical
2019-03,Denver,35328169.0,Recreational
2019-03,Eagle,85720.0,Medical
2019-03,Eagle,2048364.0,Recreational
2019-03,El Paso,8576412.0,Medical
2019-03,El Paso,,Recreational
2019-03,Fremont,,Medical
2019-03,Garfield,160604.0,Medical
2019-03,Garfield,1940686.0,Recreational
2019-03,Gilpin,177017.0,Recreational
